nop1	INCORRECT	53.0
nop1	INCORRECT	21.0
nop2	INCORRECT	48.0
nop3	CORRECT	54.0
nop4	CORRECT	52.0
nop5	INCORRECT	22.0
nop6	INCORRECT	43.0
nop7	INCORRECT	30.0
nop8	INCORRECT	54.0
nop9	CORRECT	26.0
nop10	CORRECT	22.0
nop11	INCORRECT	21.0
nop12	INCORRECT	30.0
nop13	INCORRECT	21.0
nop14	INCORRECT	29.0
nop15	INCORRECT	67.0
nop16	INCORRECT	25.0
nop17	INCORRECT	24.0
nop18	INCORRECT	41.0
nop19	CORRECT	25.0
nop20	CORRECT	24.0
